index,Pais,SKU,Fibra,Espesor,Ancho,Largo,Espesor_Corte,Ancho_Corte,Espesor_Verde,Ancho_Verde,Largo_Verde,M3,PRICE,FECHA PEDIDO,Prod_Aserrio,Prod_Baño,Prod_Secado,Prod_Clasificado,Prod_Cepillado,CVar_Total,CVar_Baño,CVar_Secado,CVar_Clasificado,CVar_Cepillado,Hrs_Baño,Hrs_Secado,Hrs_Clasificado,Hrs_Cepillado,Dias Restantes
868,Rema,L_Grado_B_53.1_167.7_4500,L,51,161,4.5,53.1,167.7,53.1,167.7,4500,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
869,Rema,L_Grado_B_53.1_167.7_4900,L,51,161,4.87,53.1,167.7,53.1,167.7,4900,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
870,Rema,L_Grado_B_53.1_183.3_2400,L,51,176,2.1,53.1,183.3,53.1,183.3,2400,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
871,Rema,L_Grado_B_53.1_183.3_2400,L,51,176,2.4,53.1,183.3,53.1,183.3,2400,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
872,Rema,L_Grado_B_53.1_183.3_2700,L,51,176,2.7,53.1,183.3,53.1,183.3,2700,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
873,Rema,L_Grado_B_53.1_183.3_3000,L,51,176,3,53.1,183.3,53.1,183.3,3000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
874,Rema,L_Grado_B_53.1_183.3_3300,L,51,176,3.2,53.1,183.3,53.1,183.3,3300,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
875,Rema,L_Grado_B_53.1_183.3_3300,L,51,176,3.3,53.1,183.3,53.1,183.3,3300,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
876,Rema,L_Grado_B_53.1_183.3_3600,L,51,176,3.6,53.1,183.3,53.1,183.3,3600,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
877,Rema,L_Grado_B_53.1_183.3_4000,L,51,176,3.96,53.1,183.3,53.1,183.3,4000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
878,Rema,L_Grado_B_53.1_183.3_4000,L,51,176,4,53.1,183.3,53.1,183.3,4000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
879,Rema,L_Grado_B_53.1_183.3_4270,L,51,176,4.25,53.1,183.3,53.1,183.3,4270,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
880,Rema,L_Grado_B_53.1_183.3_4500,L,51,176,4.5,53.1,183.3,53.1,183.3,4500,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
881,Rema,L_Grado_B_53.1_183.3_4900,L,51,176,4.87,53.1,183.3,53.1,183.3,4900,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
882,Rema,L_Grado_B_53.1_188.5_2400,L,51,181,2.1,53.1,188.5,53.1,188.5,2400,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
883,Rema,L_Grado_B_53.1_188.5_2400,L,51,181,2.4,53.1,188.5,53.1,188.5,2400,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
884,Rema,L_Grado_B_53.1_188.5_2700,L,51,181,2.7,53.1,188.5,53.1,188.5,2700,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
885,Rema,L_Grado_B_53.1_188.5_3000,L,51,181,3,53.1,188.5,53.1,188.5,3000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
886,Rema,L_Grado_B_53.1_188.5_3300,L,51,181,3.2,53.1,188.5,53.1,188.5,3300,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
887,Rema,L_Grado_B_53.1_188.5_3300,L,51,181,3.3,53.1,188.5,53.1,188.5,3300,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
888,Rema,L_Grado_B_53.1_188.5_3600,L,51,181,3.6,53.1,188.5,53.1,188.5,3600,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
889,Rema,L_Grado_B_53.1_188.5_4000,L,51,181,3.96,53.1,188.5,53.1,188.5,4000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
890,Rema,L_Grado_B_53.1_188.5_4000,L,51,181,4,53.1,188.5,53.1,188.5,4000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
891,Rema,L_Grado_B_53.1_188.5_4270,L,51,181,4.25,53.1,188.5,53.1,188.5,4270,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
892,Rema,L_Grado_B_53.1_188.5_4500,L,51,181,4.5,53.1,188.5,53.1,188.5,4500,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
893,Rema,L_Grado_B_53.1_188.5_4900,L,51,181,4.87,53.1,188.5,53.1,188.5,4900,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
894,Rema,L_Grado_B_53.1_199.0_2400,L,51,191,2.1,53.1,199,53.1,199,2400,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
895,Rema,L_Grado_B_53.1_199.0_2400,L,51,191,2.4,53.1,199,53.1,199,2400,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
896,Rema,L_Grado_B_53.1_199.0_2700,L,51,191,2.7,53.1,199,53.1,199,2700,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
897,Rema,L_Grado_B_53.1_199.0_3000,L,51,191,3,53.1,199,53.1,199,3000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
898,Rema,L_Grado_B_53.1_199.0_3300,L,51,191,3.2,53.1,199,53.1,199,3300,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
899,Rema,L_Grado_B_53.1_199.0_3300,L,51,191,3.3,53.1,199,53.1,199,3300,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
900,Rema,L_Grado_B_53.1_199.0_3600,L,51,191,3.6,53.1,199,53.1,199,3600,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
901,Rema,L_Grado_B_53.1_199.0_4000,L,51,191,3.96,53.1,199,53.1,199,4000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
902,Rema,L_Grado_B_53.1_199.0_4000,L,51,191,4,53.1,199,53.1,199,4000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
903,Rema,L_Grado_B_53.1_199.0_4270,L,51,191,4.25,53.1,199,53.1,199,4270,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
904,Rema,L_Grado_B_53.1_199.0_4500,L,51,191,4.5,53.1,199,53.1,199,4500,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
905,Rema,L_Grado_B_53.1_199.0_4900,L,51,191,4.87,53.1,199,53.1,199,4900,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
906,Rema,L_Grado_B_53.1_209.4_2400,L,51,201,2.1,53.1,209.4,53.1,209.4,2400,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
907,Rema,L_Grado_B_53.1_209.4_2400,L,51,201,2.4,53.1,209.4,53.1,209.4,2400,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
908,Rema,L_Grado_B_53.1_209.4_2700,L,51,201,2.7,53.1,209.4,53.1,209.4,2700,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
909,Rema,L_Grado_B_53.1_209.4_3000,L,51,201,3,53.1,209.4,53.1,209.4,3000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
910,Rema,L_Grado_B_53.1_209.4_3300,L,51,201,3.2,53.1,209.4,53.1,209.4,3300,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
911,Rema,L_Grado_B_53.1_209.4_3300,L,51,201,3.3,53.1,209.4,53.1,209.4,3300,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
912,Rema,L_Grado_B_53.1_209.4_3600,L,51,201,3.6,53.1,209.4,53.1,209.4,3600,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
913,Rema,L_Grado_B_53.1_209.4_4000,L,51,201,3.96,53.1,209.4,53.1,209.4,4000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
914,Rema,L_Grado_B_53.1_209.4_4000,L,51,201,4,53.1,209.4,53.1,209.4,4000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
915,Rema,L_Grado_B_53.1_209.4_4270,L,51,201,4.25,53.1,209.4,53.1,209.4,4270,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
916,Rema,L_Grado_B_53.1_209.4_4500,L,51,201,4.5,53.1,209.4,53.1,209.4,4500,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
917,Rema,L_Grado_B_53.1_209.4_4900,L,51,201,4.87,53.1,209.4,53.1,209.4,4900,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
918,Rema,L_Grado_B_53.1_235.4_2400,L,51,226,2.1,53.1,235.4,53.1,235.4,2400,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
919,Rema,L_Grado_B_53.1_235.4_2400,L,51,226,2.4,53.1,235.4,53.1,235.4,2400,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
920,Rema,L_Grado_B_53.1_235.4_2700,L,51,226,2.7,53.1,235.4,53.1,235.4,2700,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
921,Rema,L_Grado_B_53.1_235.4_3000,L,51,226,3,53.1,235.4,53.1,235.4,3000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
922,Rema,L_Grado_B_53.1_235.4_3300,L,51,226,3.2,53.1,235.4,53.1,235.4,3300,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
923,Rema,L_Grado_B_53.1_235.4_3300,L,51,226,3.3,53.1,235.4,53.1,235.4,3300,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
924,Rema,L_Grado_B_53.1_235.4_3600,L,51,226,3.6,53.1,235.4,53.1,235.4,3600,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
925,Rema,L_Grado_B_53.1_235.4_4000,L,51,226,3.96,53.1,235.4,53.1,235.4,4000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
926,Rema,L_Grado_B_53.1_235.4_4000,L,51,226,4,53.1,235.4,53.1,235.4,4000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
927,Rema,L_Grado_B_53.1_235.4_4270,L,51,226,4.25,53.1,235.4,53.1,235.4,4270,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
928,Rema,L_Grado_B_53.1_235.4_4500,L,51,226,4.5,53.1,235.4,53.1,235.4,4500,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
929,Rema,L_Grado_B_53.1_235.4_4900,L,51,226,4.87,53.1,235.4,53.1,235.4,4900,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
930,Rema,L_Grado_B_53.1_261.5_2400,L,51,251,2.1,53.1,261.5,53.1,261.5,2400,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
931,Rema,L_Grado_B_53.1_261.5_2400,L,51,251,2.4,53.1,261.5,53.1,261.5,2400,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
932,Rema,L_Grado_B_53.1_261.5_2700,L,51,251,2.7,53.1,261.5,53.1,261.5,2700,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
933,Rema,L_Grado_B_53.1_261.5_3000,L,51,251,3,53.1,261.5,53.1,261.5,3000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
934,Rema,L_Grado_B_53.1_261.5_3300,L,51,251,3.2,53.1,261.5,53.1,261.5,3300,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
935,Rema,L_Grado_B_53.1_261.5_3300,L,51,251,3.3,53.1,261.5,53.1,261.5,3300,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
936,Rema,L_Grado_B_53.1_261.5_3600,L,51,251,3.6,53.1,261.5,53.1,261.5,3600,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
937,Rema,L_Grado_B_53.1_261.5_4000,L,51,251,3.96,53.1,261.5,53.1,261.5,4000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
938,Rema,L_Grado_B_53.1_261.5_4000,L,51,251,4,53.1,261.5,53.1,261.5,4000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
939,Rema,L_Grado_B_53.1_261.5_4270,L,51,251,4.25,53.1,261.5,53.1,261.5,4270,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
940,Rema,L_Grado_B_53.1_261.5_4500,L,51,251,4.5,53.1,261.5,53.1,261.5,4500,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
941,Rema,L_Grado_B_53.1_261.5_4900,L,51,251,4.87,53.1,261.5,53.1,261.5,4900,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
942,Rema,L_Grado_B_53.1_287.5_2400,L,51,276,2.1,53.1,287.5,53.1,287.5,2400,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
943,Rema,L_Grado_B_53.1_287.5_2400,L,51,276,2.4,53.1,287.5,53.1,287.5,2400,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
944,Rema,L_Grado_B_53.1_287.5_2700,L,51,276,2.7,53.1,287.5,53.1,287.5,2700,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
945,Rema,L_Grado_B_53.1_287.5_3000,L,51,276,3,53.1,287.5,53.1,287.5,3000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
946,Rema,L_Grado_B_53.1_287.5_3300,L,51,276,3.2,53.1,287.5,53.1,287.5,3300,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
947,Rema,L_Grado_B_53.1_287.5_3300,L,51,276,3.3,53.1,287.5,53.1,287.5,3300,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
948,Rema,L_Grado_B_53.1_287.5_3600,L,51,276,3.6,53.1,287.5,53.1,287.5,3600,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
949,Rema,L_Grado_B_53.1_287.5_4000,L,51,276,3.96,53.1,287.5,53.1,287.5,4000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
950,Rema,L_Grado_B_53.1_287.5_4000,L,51,276,4,53.1,287.5,53.1,287.5,4000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
951,Rema,L_Grado_B_53.1_287.5_4270,L,51,276,4.25,53.1,287.5,53.1,287.5,4270,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
952,Rema,L_Grado_B_53.1_287.5_4500,L,51,276,4.5,53.1,287.5,53.1,287.5,4500,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
953,Rema,L_Grado_B_53.1_287.5_4900,L,51,276,4.87,53.1,287.5,53.1,287.5,4900,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
954,Rema,L_Grado_B_53.1_313.5_2400,L,51,301,2.1,53.1,313.5,53.1,313.5,2400,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
955,Rema,L_Grado_B_53.1_313.5_2400,L,51,301,2.4,53.1,313.5,53.1,313.5,2400,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
956,Rema,L_Grado_B_53.1_313.5_2700,L,51,301,2.7,53.1,313.5,53.1,313.5,2700,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
957,Rema,L_Grado_B_53.1_313.5_3000,L,51,301,3,53.1,313.5,53.1,313.5,3000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
958,Rema,L_Grado_B_53.1_313.5_3300,L,51,301,3.2,53.1,313.5,53.1,313.5,3300,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
959,Rema,L_Grado_B_53.1_313.5_3300,L,51,301,3.3,53.1,313.5,53.1,313.5,3300,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
960,Rema,L_Grado_B_53.1_313.5_3600,L,51,301,3.6,53.1,313.5,53.1,313.5,3600,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
961,Rema,L_Grado_B_53.1_313.5_4000,L,51,301,3.96,53.1,313.5,53.1,313.5,4000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
962,Rema,L_Grado_B_53.1_313.5_4000,L,51,301,4,53.1,313.5,53.1,313.5,4000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
963,Rema,L_Grado_B_53.1_313.5_4270,L,51,301,4.25,53.1,313.5,53.1,313.5,4270,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
964,Rema,L_Grado_B_53.1_313.5_4500,L,51,301,4.5,53.1,313.5,53.1,313.5,4500,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
965,Rema,L_Grado_B_53.1_313.5_4900,L,51,301,4.87,53.1,313.5,53.1,313.5,4900,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
966,Rema,L_Grado_B_53.1_339.6_2400,L,51,326,2.1,53.1,339.6,53.1,339.6,2400,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
967,Rema,L_Grado_B_53.1_339.6_2400,L,51,326,2.4,53.1,339.6,53.1,339.6,2400,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
968,Rema,L_Grado_B_53.1_339.6_2700,L,51,326,2.7,53.1,339.6,53.1,339.6,2700,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
969,Rema,L_Grado_B_53.1_339.6_3000,L,51,326,3,53.1,339.6,53.1,339.6,3000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
970,Rema,L_Grado_B_53.1_339.6_3300,L,51,326,3.2,53.1,339.6,53.1,339.6,3300,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
971,Rema,L_Grado_B_53.1_339.6_3300,L,51,326,3.3,53.1,339.6,53.1,339.6,3300,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
972,Rema,L_Grado_B_53.1_339.6_3600,L,51,326,3.6,53.1,339.6,53.1,339.6,3600,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
973,Rema,L_Grado_B_53.1_339.6_4000,L,51,326,3.96,53.1,339.6,53.1,339.6,4000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
974,Rema,L_Grado_B_53.1_339.6_4000,L,51,326,4,53.1,339.6,53.1,339.6,4000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
975,Rema,L_Grado_B_53.1_339.6_4270,L,51,326,4.25,53.1,339.6,53.1,339.6,4270,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
977,Rema,L_Grado_B_53.1_339.6_4900,L,51,326,4.87,53.1,339.6,53.1,339.6,4900,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
978,Rema,L_Grado_B_26.0_80.0_3000,L,25,76,3.05,26,80,26,79.2,3000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.4,0.02,0,-16
979,Rema,L_Grado_B_26.0_80.0_3300,L,25,76,3.35,26,80,26,79.2,3300,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.4,0.02,0,-16
980,Rema,L_Grado_B_26.0_80.0_3600,L,25,76,3.66,26,80,26,79.2,3600,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.4,0.02,0,-16
981,Rema,L_Grado_B_26.0_80.0_4900,L,25,76,4.9,26,80,26,79.2,4900,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.4,0.02,0,-16
982,Rema,L_Grado_B_26.0_94.8_3600,L,25,91,3.66,26,94.8,26,94.8,3600,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.4,0.02,0,-16
983,Rema,L_Grado_B_26.0_94.8_4900,L,25,91,4.9,26,94.8,26,94.8,4900,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.4,0.02,0,-16
984,Rema,L_Grado_B_26.0_105.0_2400,L,25,101,2,26,105,26,105.2,2400,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.4,0.02,0,-16
985,Rema,L_Grado_B_26.0_105.0_3000,L,25,101,3.05,26,105,26,105.2,3000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.4,0.02,0,-16
986,Rema,L_Grado_B_26.0_105.0_3300,L,25,101,3.35,26,105,26,105.2,3300,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.4,0.02,0,-16
987,Rema,L_Grado_B_26.0_105.0_3600,L,25,101,3.66,26,105,26,105.2,3600,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.4,0.02,0,-16
988,Rema,L_Grado_B_26.0_121.0_3300,L,25,116,3.35,26,121,26,120.8,3300,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.4,0.02,0,-16
989,Rema,L_Grado_B_26.0_126.0_4000,L,25,121,3.96,26,126,26,126,4000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.4,0.02,0,-16
990,Rema,L_Grado_B_26.0_132.0_3000,L,25,126,3.05,26,132,26,131.2,3000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.4,0.02,0,-16
991,Rema,L_Grado_B_26.0_132.0_3300,L,25,126,3.35,26,132,26,131.2,3300,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.4,0.02,0,-16
992,Rema,L_Grado_B_26.0_132.0_3600,L,25,126,3.66,26,132,26,131.2,3600,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.4,0.02,0,-16
