;Diametro;Largo_Trozo;Curv_Prim;Altura_Corte;Ancho_Corte;Patron_Corte;Solucion;Kerf_Matrices;Kerf_Interior_H;Kerf_Interior_V;Kerf_Lateral;Denominacion_patron;N_Corte_Horizontal;N_Corte_Vertical;Total_Matrices;N_Matriz;Multiplicador_Horizontal;Multiplicador_Vertical;Corte_Lateral;ID_Corte_Lateral;SKU;Fibra;Espesor;Ancho;Largo;M2_Trozo;M3_Trozo;M2_SKU;M3_SKU;Astilla_M3;Aserrin_M2;Aserrin_M3;Rendimiento_SKU;Rendimiento_basa;Rendimiento_Central_Lateral;Pos_x;Pos_y;Pendiente;A1;A2;Diam_Altura_Corte;Orientacion;Altura_Corte2;Id_sol_lat;Id_comb;ID_SOL_LAT;Combinacion;Lat_Orientacion;Id_Trozo;Id_trozo_Patron;Cat_SKU;Solucion_Completa_Patron;Cat_Solucion_Completa_Patron;Pos_x2;Pos_y2;Pos_x3;Pos_y3;Pos_x4;Pos_y4;Diametro_mm;Id_Trozo_Cortes1;Id_Trozo_Cortes2;Id_Trozo_Cortes3;Id_Trozo_Cortes4;Cant_limpio_xP1;Cant_limpio_yP1;Cant_LimpioTotalP1;Cant_limpio_xP2;Cant_limpio_yP2;Cant_LimpioTotalP2;Cant_limpio_xP3;Cant_limpio_yP3;Cant_LimpioTotalP3;Cant_limpio_xP4;Cant_limpio_yP4;Cant_LimpioTotalP4;Cant_LimpioTotal;Grado;tiempo_c_botella[trz/min];maq_c_botella;Planta;Piezas;Diam_Largo;Diam_Largo_curv;M3_SKU_Distr;Piezas_Distr;M3_Trozo_Distr;Tpo_c_botella_distr;Buzon;Buzon_Factor;Solucion_Completa_Buzon;Cat_Solucion_Completa
1776;28;4,9;0,15;160,2;151,5;168.0_151.5;2;4,5;3;4,2;0;0;0;0;2;1;2;3;0;0;C_Grado_A_22.5_78.0_4900;C;22,5;78,0;4900;0,0023499000000000003;0,38416000000000006;0,001755;0,0071955;0,0;0,0005949;0,0;0,746840291076216;0;0;2,1000000000000085;-50,25;0;0;0;0;V;168,0;;;;;;28.0_4.9_0.15;;1,0;28.0_4.9_0.15_2;106,0;2,1000000000000085;-27,75;80,10000000000001;-50,25;80,10000000000001;-27,75;280,0;28.0_4.9_0.15_2.1000000000000085_-50.25;28.0_4.9_0.15_2.1000000000000085_-27.75;28.0_4.9_0.15_80.10000000000001_-50.25;28.0_4.9_0.15_80.10000000000001_-27.75;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;8,0;Grado_A;0,08993864672623336;Quad1;Mulchen;1,0;28.0_4.9;28.0_4.9_0.15;0,00039073255687317396;0,054302349645358065;0,02086079063976076;0,004883879841158263;28.0_4.9;0,054302349645358065;28.0_4.9_2;4
1777;28;4,9;0,15;160,2;151,5;168.0_151.5;2;4,5;3;4,2;0;0;0;0;2;1;2;3;0;0;C_Grado_A_22.5_78.0_4900;C;22,5;78,0;4900;0,0023499000000000003;0,38416000000000006;0,001755;0,0071955;0,0;0,0005949;0,0;0,746840291076216;0;0;-80,1;-24,75;0;0;0;0;V;168,0;;;;;;28.0_4.9_0.15;;1,0;28.0_4.9_0.15_2;106,0;-80,1;-2,25;-2,0999999999999943;-24,75;-2,0999999999999943;-2,25;280,0;28.0_4.9_0.15_-80.1_-24.75;28.0_4.9_0.15_-80.1_-2.25;28.0_4.9_0.15_-2.0999999999999943_-24.75;28.0_4.9_0.15_-2.0999999999999943_-2.25;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;8,0;Grado_A;0,08993864672623336;Quad1;Mulchen;1,0;28.0_4.9;28.0_4.9_0.15;0,00039073255687317396;0,054302349645358065;0,02086079063976076;0,004883879841158263;28.0_4.9;0,054302349645358065;28.0_4.9_2;4
1778;28;4,9;0,15;160,2;151,5;168.0_151.5;2;4,5;3;4,2;0;0;0;0;2;1;2;3;0;0;C_Grado_A_22.5_78.0_4900;C;22,5;78,0;4900;0,0023499000000000003;0,38416000000000006;0,001755;0,0071955;0,0;0,0005949;0,0;0,746840291076216;0;0;2,1000000000000085;-24,75;0;0;0;0;V;168,0;;;;;;28.0_4.9_0.15;;1,0;28.0_4.9_0.15_2;106,0;2,1000000000000085;-2,25;80,10000000000001;-24,75;80,10000000000001;-2,25;280,0;28.0_4.9_0.15_2.1000000000000085_-24.75;28.0_4.9_0.15_2.1000000000000085_-2.25;28.0_4.9_0.15_80.10000000000001_-24.75;28.0_4.9_0.15_80.10000000000001_-2.25;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;8,0;Grado_A;0,08993864672623336;Quad1;Mulchen;1,0;28.0_4.9;28.0_4.9_0.15;0,00039073255687317396;0,054302349645358065;0,02086079063976076;0,004883879841158263;28.0_4.9;0,054302349645358065;28.0_4.9_2;4
1779;28;4,9;0,15;160,2;151,5;168.0_151.5;2;4,5;3;4,2;0;0;0;0;2;2;2;3;0;0;C_Grado_A_22.5_78.0_4900;C;22,5;78,0;4900;0,0023499000000000003;0,38416000000000006;0,001755;0,0071955;0,0;0,0005949;0,0;0,746840291076216;0;0;-80,1;2,25;0;0;0;0;V;168,0;;;;;;28.0_4.9_0.15;;1,0;28.0_4.9_0.15_2;106,0;-80,1;24,75;-2,0999999999999943;2,25;-2,0999999999999943;24,75;280,0;28.0_4.9_0.15_-80.1_2.25;28.0_4.9_0.15_-80.1_24.75;28.0_4.9_0.15_-2.0999999999999943_2.25;28.0_4.9_0.15_-2.0999999999999943_24.75;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;8,0;Grado_A;0,08993864672623336;Quad1;Mulchen;1,0;28.0_4.9;28.0_4.9_0.15;0,00039073255687317396;0,054302349645358065;0,02086079063976076;0,004883879841158263;28.0_4.9;0,054302349645358065;28.0_4.9_2;4
1780;28;4,9;0,15;160,2;151,5;168.0_151.5;2;4,5;3;4,2;0;0;0;0;2;2;2;3;0;0;C_Grado_A_22.5_78.0_4900;C;22,5;78,0;4900;0,0023499000000000003;0,38416000000000006;0,001755;0,0071955;0,0;0,0005949;0,0;0,746840291076216;0;0;2,1000000000000085;2,25;0;0;0;0;V;168,0;;;;;;28.0_4.9_0.15;;1,0;28.0_4.9_0.15_2;106,0;2,1000000000000085;24,75;80,10000000000001;2,25;80,10000000000001;24,75;280,0;28.0_4.9_0.15_2.1000000000000085_2.25;28.0_4.9_0.15_2.1000000000000085_24.75;28.0_4.9_0.15_80.10000000000001_2.25;28.0_4.9_0.15_80.10000000000001_24.75;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;8,0;Grado_A;0,08993864672623336;Quad1;Mulchen;1,0;28.0_4.9;28.0_4.9_0.15;0,00039073255687317396;0,054302349645358065;0,02086079063976076;0,004883879841158263;28.0_4.9;0,054302349645358065;28.0_4.9_2;4
1781;28;4,9;0,15;160,2;151,5;168.0_151.5;2;4,5;3;4,2;0;0;0;0;2;2;2;3;0;0;C_Grado_A_22.5_78.0_4900;C;22,5;78,0;4900;0,0023499000000000003;0,38416000000000006;0,001755;0,0071955;0,0;0,0005949;0,0;0,746840291076216;0;0;-80,1;27,75;0;0;0;0;V;168,0;;;;;;28.0_4.9_0.15;;1,0;28.0_4.9_0.15_2;106,0;-80,1;50,25;-2,0999999999999943;27,75;-2,0999999999999943;50,25;280,0;28.0_4.9_0.15_-80.1_27.75;28.0_4.9_0.15_-80.1_50.25;28.0_4.9_0.15_-2.0999999999999943_27.75;28.0_4.9_0.15_-2.0999999999999943_50.25;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;8,0;Grado_A;0,08993864672623336;Quad1;Mulchen;1,0;28.0_4.9;28.0_4.9_0.15;0,00039073255687317396;0,054302349645358065;0,02086079063976076;0,004883879841158263;28.0_4.9;0,054302349645358065;28.0_4.9_2;4
1782;28;4,9;0,15;160,2;151,5;168.0_151.5;2;4,5;3;4,2;0;0;0;0;2;2;2;3;0;0;C_Grado_A_22.5_78.0_4900;C;22,5;78,0;4900;0,0023499000000000003;0,38416000000000006;0,001755;0,0071955;0,0;0,0005949;0,0;0,746840291076216;0;0;2,1000000000000085;27,75;0;0;0;0;V;168,0;;;;;;28.0_4.9_0.15;;1,0;28.0_4.9_0.15_2;106,0;2,1000000000000085;50,25;80,10000000000001;27,75;80,10000000000001;50,25;280,0;28.0_4.9_0.15_2.1000000000000085_27.75;28.0_4.9_0.15_2.1000000000000085_50.25;28.0_4.9_0.15_80.10000000000001_27.75;28.0_4.9_0.15_80.10000000000001_50.25;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;8,0;Grado_A;0,08993864672623336;Quad1;Mulchen;1,0;28.0_4.9;28.0_4.9_0.15;0,00039073255687317396;0,054302349645358065;0,02086079063976076;0,004883879841158263;28.0_4.9;0,054302349645358065;28.0_4.9_2;4
1783;28;4,9;0,15;160,2;151,5;168.0_151.5;2;4,5;3;4,2;0;0;0;0;2;2;2;3;0;0;C_Grado_A_22.5_78.0_4900;C;22,5;78,0;4900;0,0023499000000000003;0,38416000000000006;0,001755;0,0071955;0,0;0,0005949;0,0;0,746840291076216;0;0;-80,1;53,25;0;0;0;0;V;168,0;;;;;;28.0_4.9_0.15;;1,0;28.0_4.9_0.15_2;106,0;-80,1;75,75;-2,0999999999999943;53,25;-2,0999999999999943;75,75;280,0;28.0_4.9_0.15_-80.1_53.25;28.0_4.9_0.15_-80.1_75.75;28.0_4.9_0.15_-2.0999999999999943_53.25;28.0_4.9_0.15_-2.0999999999999943_75.75;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;8,0;Grado_A;0,08993864672623336;Quad1;Mulchen;1,0;28.0_4.9;28.0_4.9_0.15;0,00039073255687317396;0,054302349645358065;0,02086079063976076;0,004883879841158263;28.0_4.9;0,054302349645358065;28.0_4.9_2;4
1784;28;4,9;0,15;160,2;151,5;168.0_151.5;2;4,5;3;4,2;0;0;0;0;2;2;2;3;0;0;C_Grado_A_22.5_78.0_4900;C;22,5;78,0;4900;0,0023499000000000003;0,38416000000000006;0,001755;0,0071955;0,0;0,0005949;0,0;0,746840291076216;0;0;2,1000000000000085;53,25;0;0;0;0;V;168,0;;;;;;28.0_4.9_0.15;;1,0;28.0_4.9_0.15_2;106,0;2,1000000000000085;75,75;80,10000000000001;53,25;80,10000000000001;75,75;280,0;28.0_4.9_0.15_2.1000000000000085_53.25;28.0_4.9_0.15_2.1000000000000085_75.75;28.0_4.9_0.15_80.10000000000001_53.25;28.0_4.9_0.15_80.10000000000001_75.75;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;8,0;Grado_A;0,08993864672623336;Quad1;Mulchen;1,0;28.0_4.9;28.0_4.9_0.15;0,00039073255687317396;0,054302349645358065;0,02086079063976076;0,004883879841158263;28.0_4.9;0,054302349645358065;28.0_4.9_2;4
1785;28;4,9;0,15;168,0;153,0;168.0_153.0;4;0,0;0;0,0;0;0;0;0;0;0;0;0;Corte_1;0;L_Grado_B_39.6_80.0_4900;L;39,6;80,0;4900;0,7130614925543968;0,38416000000000006;0,0;0,0155232;-0,0155232;0,0;0,0021391844776631;0,0;0;0;-126,6;-30,100697688633964;0;0;0;28.0_168.0;0;168,0;28.0_4.9_0.15_168.0_153.0;168.0_39.6_-126.6;28.0_4.9_0.15_168.0_153.0_168.0_39.6_-126.6;0,0;V;28.0_4.9_0.15;28.0_4.9_0.15_168.0_153.0;23,0;28.0_4.9_0.15_4;108,0;-126,6;9,499302311366037;-46,599999999999994;-30,100697688633964;-46,599999999999994;9,499302311366037;280,0;28.0_4.9_0.15_-126.6_-30.100697688633964;28.0_4.9_0.15_-126.6_9.499302311366037;28.0_4.9_0.15_-46.599999999999994_-30.100697688633964;28.0_4.9_0.15_-46.599999999999994_9.499302311366037;;;;;;;;;;;;;;Grado_B;0,08993864672623336;Quad1;Mulchen;1,0;28.0_4.9;28.0_4.9_0.15;0,0008429462340148223;0,054302349645358065;0,02086079063976076;0,004883879841158263;28.0_4.9;0,054302349645358065;28.0_4.9_4;6
1786;28;4,9;0,15;168,0;153,0;168.0_153.0;4;0,0;0;0,0;0;0;0;0;0;0;0;0;Corte_1;0;L_Grado_B_39.6_0.0_4500;L;39,6;0,0;4500;0,7130614925543968;0,38416000000000006;0,0;0,0;0,0;0,0;0,0021391844776631;0,0;0;0;-126,6;54,89930231136604;0;0;0;28.0_168.0;0;168,0;28.0_4.9_0.15_168.0_153.0;168.0_39.6_-126.6;28.0_4.9_0.15_168.0_153.0_168.0_39.6_-126.6;0,0;V;28.0_4.9_0.15;28.0_4.9_0.15_168.0_153.0;9,0;28.0_4.9_0.15_4;108,0;-126,6;94,49930231136605;-126,6;54,89930231136604;-126,6;94,49930231136605;280,0;28.0_4.9_0.15_-126.6_54.89930231136604;28.0_4.9_0.15_-126.6_94.49930231136605;28.0_4.9_0.15_-126.6_54.89930231136604;28.0_4.9_0.15_-126.6_94.49930231136605;;;;;;;;;;;;;;Grado_B;0,08993864672623336;Quad1;Mulchen;0,0;28.0_4.9;28.0_4.9_0.15;0,0;0,0;0,02086079063976076;0,004883879841158263;28.0_4.9;0,054302349645358065;28.0_4.9_4;6
1787;28;4,9;0,15;168,0;153,0;168.0_153.0;4;0,0;0;0,0;0;0;0;0;0;0;0;0;Corte_1;10;L_Grado_B_39.6_80.0_4900;L;39,6;80,0;4900;0,7120275381454602;0,38416000000000006;0,0;0,0155232;-0,0155232;0,0;0,0021360826144363;0,0;0;0;87,0;-29,993884231483765;0;0;0;28.0_168.0;0;168,0;28.0_4.9_0.15_168.0_153.0;168.0_39.6_87.0;28.0_4.9_0.15_168.0_153.0_168.0_39.6_87.0;0,0;V;28.0_4.9_0.15;28.0_4.9_0.15_168.0_153.0;23,0;28.0_4.9_0.15_4;108,0;87,0;9,606115768516236;167,0;-29,993884231483765;167,0;9,606115768516236;280,0;28.0_4.9_0.15_87.0_-29.993884231483765;28.0_4.9_0.15_87.0_9.606115768516236;28.0_4.9_0.15_167.0_-29.993884231483765;28.0_4.9_0.15_167.0_9.606115768516236;;;;;;;;;;;;;;Grado_B;0,08993864672623336;Quad1;Mulchen;1,0;28.0_4.9;28.0_4.9_0.15;0,0008429462340148223;0,054302349645358065;0,02086079063976076;0,004883879841158263;28.0_4.9;0,054302349645358065;28.0_4.9_4;6
1788;28;4,9;0,15;168,0;153,0;168.0_153.0;4;0,0;0;0,0;0;0;0;0;0;0;0;0;Corte_1;10;L_Grado_B_39.6_0.0_4500;L;39,6;0,0;4500;0,7120275381454602;0,38416000000000006;0,0;0,0;0,0;0,0;0,0021360826144363;0,0;0;0;87,0;55,00611576851624;0;0;0;28.0_168.0;0;168,0;28.0_4.9_0.15_168.0_153.0;168.0_39.6_87.0;28.0_4.9_0.15_168.0_153.0_168.0_39.6_87.0;0,0;V;28.0_4.9_0.15;28.0_4.9_0.15_168.0_153.0;9,0;28.0_4.9_0.15_4;108,0;87,0;94,60611576851625;87,0;55,00611576851624;87,0;94,60611576851625;280,0;28.0_4.9_0.15_87.0_55.00611576851624;28.0_4.9_0.15_87.0_94.60611576851625;28.0_4.9_0.15_87.0_55.00611576851624;28.0_4.9_0.15_87.0_94.60611576851625;;;;;;;;;;;;;;Grado_B;0,08993864672623336;Quad1;Mulchen;0,0;28.0_4.9;28.0_4.9_0.15;0,0;0,0;0,02086079063976076;0,004883879841158263;28.0_4.9;0,054302349645358065;28.0_4.9_4;6
1789;28;4,9;0,15;168,0;153,0;168.0_153.0;4;0,0;0;0,0;0;0;0;0;0;0;0;0;Corte_2;0;L_Grado_B_39.6_142.0_4900;L;39,6;142,0;4900;0,8682673317425582;0,38416000000000006;0,0;0,02755368;0,0;0,0;0,0026048019952276;0,0;0;0;-73,63650657112953;79,5;0;0;0;28.0_168.0;0;168,0;28.0_4.9_0.15_168.0_153.0;153.0_39.6_79.5;28.0_4.9_0.15_168.0_153.0_153.0_39.6_79.5;0,0;H;28.0_4.9_0.15;28.0_4.9_0.15_168.0_153.0;14,0;28.0_4.9_0.15_4;108,0;-73,63650657112953;119,1;68,36349342887047;79,5;68,36349342887047;119,1;280,0;28.0_4.9_0.15_-73.63650657112953_79.5;28.0_4.9_0.15_-73.63650657112953_119.1;28.0_4.9_0.15_68.36349342887047_79.5;28.0_4.9_0.15_68.36349342887047_119.1;;;;;;;;;;;;;;Grado_B;0,08993864672623336;Quad1;Mulchen;1,0;28.0_4.9;28.0_4.9_0.15;0,0014962295653763097;0,054302349645358065;0,02086079063976076;0,004883879841158263;28.0_4.9;0,054302349645358065;28.0_4.9_4;6
1790;28;4,9;0,15;168,0;153,0;168.0_153.0;4;0,0;0;0,0;0;0;0;0;0;0;0;0;Corte_2;10;L_Grado_B_39.6_142.0_4900;L;39,6;142,0;4900;0,784378961702717;0,38416000000000006;0,0;0,02755368;0,0;0,0;0,0023531368851081;0,0;0;0;-73,24472902937968;-119,1;0;0;0;28.0_168.0;0;168,0;28.0_4.9_0.15_168.0_153.0;153.0_39.6_-119.1;28.0_4.9_0.15_168.0_153.0_153.0_39.6_-119.1;0,0;H;28.0_4.9_0.15;28.0_4.9_0.15_168.0_153.0;14,0;28.0_4.9_0.15_4;108,0;-73,24472902937968;-79,5;68,75527097062032;-119,1;68,75527097062032;-79,5;280,0;28.0_4.9_0.15_-73.24472902937968_-119.1;28.0_4.9_0.15_-73.24472902937968_-79.5;28.0_4.9_0.15_68.75527097062032_-119.1;28.0_4.9_0.15_68.75527097062032_-79.5;;;;;;;;;;;;;;Grado_B;0,08993864672623336;Quad1;Mulchen;1,0;28.0_4.9;28.0_4.9_0.15;0,0014962295653763097;0,054302349645358065;0,02086079063976076;0,004883879841158263;28.0_4.9;0,054302349645358065;28.0_4.9_4;6
1791;28;4,9;0,15;160,2;153,0;168.0_153.0;4;4,5;3;4,2;0;0;0;0;3;1;2;2;0;0;C_Grado_A_22.5_78.0_4900;C;22,5;78,0;4900;0,0023363999999999998;0,38416000000000006;0,001755;0,0071955;0,0;0,0005813999999999999;0,0;0,7511556240369801;0;0;-80,1;-76,5;0;0;0;0;V;168,0;;;;;;28.0_4.9_0.15;;1,0;28.0_4.9_0.15_4;108,0;-80,1;-54,0;-2,0999999999999943;-76,5;-2,0999999999999943;-54,0;280,0;28.0_4.9_0.15_-80.1_-76.5;28.0_4.9_0.15_-80.1_-54.0;28.0_4.9_0.15_-2.0999999999999943_-76.5;28.0_4.9_0.15_-2.0999999999999943_-54.0;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;8,0;Grado_A;0,08993864672623336;Quad1;Mulchen;1,0;28.0_4.9;28.0_4.9_0.15;0,00039073255687317396;0,054302349645358065;0,02086079063976076;0,004883879841158263;28.0_4.9;0,054302349645358065;28.0_4.9_4;6
1792;28;4,9;0,15;160,2;153,0;168.0_153.0;4;4,5;3;4,2;0;0;0;0;3;1;2;2;0;0;C_Grado_A_22.5_78.0_4900;C;22,5;78,0;4900;0,0023363999999999998;0,38416000000000006;0,001755;0,0071955;0,0;0,0005813999999999999;0,0;0,7511556240369801;0;0;2,1000000000000085;-76,5;0;0;0;0;V;168,0;;;;;;28.0_4.9_0.15;;1,0;28.0_4.9_0.15_4;108,0;2,1000000000000085;-54,0;80,10000000000001;-76,5;80,10000000000001;-54,0;280,0;28.0_4.9_0.15_2.1000000000000085_-76.5;28.0_4.9_0.15_2.1000000000000085_-54.0;28.0_4.9_0.15_80.10000000000001_-76.5;28.0_4.9_0.15_80.10000000000001_-54.0;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;8,0;Grado_A;0,08993864672623336;Quad1;Mulchen;1,0;28.0_4.9;28.0_4.9_0.15;0,00039073255687317396;0,054302349645358065;0,02086079063976076;0,004883879841158263;28.0_4.9;0,054302349645358065;28.0_4.9_4;6
1793;28;4,9;0,15;160,2;153,0;168.0_153.0;4;4,5;3;4,2;0;0;0;0;3;1;2;2;0;0;C_Grado_A_22.5_78.0_4900;C;22,5;78,0;4900;0,0023363999999999998;0,38416000000000006;0,001755;0,0071955;0,0;0,0005813999999999999;0,0;0,7511556240369801;0;0;-80,1;-51,0;0;0;0;0;V;168,0;;;;;;28.0_4.9_0.15;;1,0;28.0_4.9_0.15_4;108,0;-80,1;-28,5;-2,0999999999999943;-51,0;-2,0999999999999943;-28,5;280,0;28.0_4.9_0.15_-80.1_-51.0;28.0_4.9_0.15_-80.1_-28.5;28.0_4.9_0.15_-2.0999999999999943_-51.0;28.0_4.9_0.15_-2.0999999999999943_-28.5;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;8,0;Grado_A;0,08993864672623336;Quad1;Mulchen;1,0;28.0_4.9;28.0_4.9_0.15;0,00039073255687317396;0,054302349645358065;0,02086079063976076;0,004883879841158263;28.0_4.9;0,054302349645358065;28.0_4.9_4;6
1794;28;4,9;0,15;160,2;153,0;168.0_153.0;4;4,5;3;4,2;0;0;0;0;3;1;2;2;0;0;C_Grado_A_22.5_78.0_4900;C;22,5;78,0;4900;0,0023363999999999998;0,38416000000000006;0,001755;0,0071955;0,0;0,0005813999999999999;0,0;0,7511556240369801;0;0;2,1000000000000085;-51,0;0;0;0;0;V;168,0;;;;;;28.0_4.9_0.15;;1,0;28.0_4.9_0.15_4;108,0;2,1000000000000085;-28,5;80,10000000000001;-51,0;80,10000000000001;-28,5;280,0;28.0_4.9_0.15_2.1000000000000085_-51.0;28.0_4.9_0.15_2.1000000000000085_-28.5;28.0_4.9_0.15_80.10000000000001_-51.0;28.0_4.9_0.15_80.10000000000001_-28.5;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;8,0;Grado_A;0,08993864672623336;Quad1;Mulchen;1,0;28.0_4.9;28.0_4.9_0.15;0,00039073255687317396;0,054302349645358065;0,02086079063976076;0,004883879841158263;28.0_4.9;0,054302349645358065;28.0_4.9_4;6
1795;28;4,9;0,15;160,2;153,0;168.0_153.0;4;4,5;3;4,2;0;0;0;0;3;2;2;2;0;0;C_Grado_A_22.5_78.0_4900;C;22,5;78,0;4900;0,0023363999999999998;0,38416000000000006;0,001755;0,0071955;0,0;0,0005813999999999999;0,0;0,7511556240369801;0;0;-80,1;-24,0;0;0;0;0;V;168,0;;;;;;28.0_4.9_0.15;;1,0;28.0_4.9_0.15_4;108,0;-80,1;-1,5;-2,0999999999999943;-24,0;-2,0999999999999943;-1,5;280,0;28.0_4.9_0.15_-80.1_-24.0;28.0_4.9_0.15_-80.1_-1.5;28.0_4.9_0.15_-2.0999999999999943_-24.0;28.0_4.9_0.15_-2.0999999999999943_-1.5;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;8,0;Grado_A;0,08993864672623336;Quad1;Mulchen;1,0;28.0_4.9;28.0_4.9_0.15;0,00039073255687317396;0,054302349645358065;0,02086079063976076;0,004883879841158263;28.0_4.9;0,054302349645358065;28.0_4.9_4;6
1796;28;4,9;0,15;160,2;153,0;168.0_153.0;4;4,5;3;4,2;0;0;0;0;3;2;2;2;0;0;C_Grado_A_22.5_78.0_4900;C;22,5;78,0;4900;0,0023363999999999998;0,38416000000000006;0,001755;0,0071955;0,0;0,0005813999999999999;0,0;0,7511556240369801;0;0;2,1000000000000085;-24,0;0;0;0;0;V;168,0;;;;;;28.0_4.9_0.15;;1,0;28.0_4.9_0.15_4;108,0;2,1000000000000085;-1,5;80,10000000000001;-24,0;80,10000000000001;-1,5;280,0;28.0_4.9_0.15_2.1000000000000085_-24.0;28.0_4.9_0.15_2.1000000000000085_-1.5;28.0_4.9_0.15_80.10000000000001_-24.0;28.0_4.9_0.15_80.10000000000001_-1.5;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;8,0;Grado_A;0,08993864672623336;Quad1;Mulchen;1,0;28.0_4.9;28.0_4.9_0.15;0,00039073255687317396;0,054302349645358065;0,02086079063976076;0,004883879841158263;28.0_4.9;0,054302349645358065;28.0_4.9_4;6
1797;28;4,9;0,15;160,2;153,0;168.0_153.0;4;4,5;3;4,2;0;0;0;0;3;2;2;2;0;0;C_Grado_A_22.5_78.0_4900;C;22,5;78,0;4900;0,0023363999999999998;0,38416000000000006;0,001755;0,0071955;0,0;0,0005813999999999999;0,0;0,7511556240369801;0;0;-80,1;1,5;0;0;0;0;V;168,0;;;;;;28.0_4.9_0.15;;1,0;28.0_4.9_0.15_4;108,0;-80,1;24,0;-2,0999999999999943;1,5;-2,0999999999999943;24,0;280,0;28.0_4.9_0.15_-80.1_1.5;28.0_4.9_0.15_-80.1_24.0;28.0_4.9_0.15_-2.0999999999999943_1.5;28.0_4.9_0.15_-2.0999999999999943_24.0;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;8,0;Grado_A;0,08993864672623336;Quad1;Mulchen;1,0;28.0_4.9;28.0_4.9_0.15;0,00039073255687317396;0,054302349645358065;0,02086079063976076;0,004883879841158263;28.0_4.9;0,054302349645358065;28.0_4.9_4;6
1798;28;4,9;0,15;160,2;153,0;168.0_153.0;4;4,5;3;4,2;0;0;0;0;3;2;2;2;0;0;C_Grado_A_22.5_78.0_4900;C;22,5;78,0;4900;0,0023363999999999998;0,38416000000000006;0,001755;0,0071955;0,0;0,0005813999999999999;0,0;0,7511556240369801;0;0;2,1000000000000085;1,5;0;0;0;0;V;168,0;;;;;;28.0_4.9_0.15;;1,0;28.0_4.9_0.15_4;108,0;2,1000000000000085;24,0;80,10000000000001;1,5;80,10000000000001;24,0;280,0;28.0_4.9_0.15_2.1000000000000085_1.5;28.0_4.9_0.15_2.1000000000000085_24.0;28.0_4.9_0.15_80.10000000000001_1.5;28.0_4.9_0.15_80.10000000000001_24.0;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;8,0;Grado_A;0,08993864672623336;Quad1;Mulchen;1,0;28.0_4.9;28.0_4.9_0.15;0,00039073255687317396;0,054302349645358065;0,02086079063976076;0,004883879841158263;28.0_4.9;0,054302349645358065;28.0_4.9_4;6
1799;28;4,9;0,15;160,2;153,0;168.0_153.0;4;4,5;3;4,2;0;0;0;0;3;3;2;2;0;0;C_Grado_A_22.5_78.0_4900;C;22,5;78,0;4900;0,0023363999999999998;0,38416000000000006;0,001755;0,0071955;0,0;0,0005813999999999999;0,0;0,7511556240369801;0;0;-80,1;28,5;0;0;0;0;V;168,0;;;;;;28.0_4.9_0.15;;1,0;28.0_4.9_0.15_4;108,0;-80,1;51,0;-2,0999999999999943;28,5;-2,0999999999999943;51,0;280,0;28.0_4.9_0.15_-80.1_28.5;28.0_4.9_0.15_-80.1_51.0;28.0_4.9_0.15_-2.0999999999999943_28.5;28.0_4.9_0.15_-2.0999999999999943_51.0;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;8,0;Grado_A;0,08993864672623336;Quad1;Mulchen;1,0;28.0_4.9;28.0_4.9_0.15;0,00039073255687317396;0,054302349645358065;0,02086079063976076;0,004883879841158263;28.0_4.9;0,054302349645358065;28.0_4.9_4;6
